sample_id	biological_id	source_biological_id	population	era	library_id	read_group	sequencing_run	source_id	source_r1	source_r2	symlink_r1	symlink_r2
OchACan018_Ex1-6B-lcwgs-1_RG-OchACan018-LH00516-290-22M5VHLT4-L4-6B-B1	OchACan018	Och-ACan_018	ACan	historical	Ex1-6B-lcwgs-1	RG-OchACan018-LH00516-290-22M5VHLT4-L4-6B-B1	4th	Och-ACan_018-Ex1-6B-lcwgs-1-2	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-ACan_018-Ex1-6B-lcwgs-1-2.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-ACan_018-Ex1-6B-lcwgs-1-2.2.fq.gz	data/symlinks/OchACan018_Ex1-6B-lcwgs-1_RG-OchACan018-LH00516-290-22M5VHLT4-L4-6B-B1_R1.fastq.gz	data/symlinks/OchACan018_Ex1-6B-lcwgs-1_RG-OchACan018-LH00516-290-22M5VHLT4-L4-6B-B1_R2.fastq.gz
OchACan019_Ex1-7B-lcwgs-1_RG-OchACan019-LH00516-290-22M5VHLT4-L4-7B-B1	OchACan019	Och-ACan_019	ACan	historical	Ex1-7B-lcwgs-1	RG-OchACan019-LH00516-290-22M5VHLT4-L4-7B-B1	4th	Och-ACan_019-Ex1-7B-lcwgs-1-2	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-ACan_019-Ex1-7B-lcwgs-1-2.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-ACan_019-Ex1-7B-lcwgs-1-2.2.fq.gz	data/symlinks/OchACan019_Ex1-7B-lcwgs-1_RG-OchACan019-LH00516-290-22M5VHLT4-L4-7B-B1_R1.fastq.gz	data/symlinks/OchACan019_Ex1-7B-lcwgs-1_RG-OchACan019-LH00516-290-22M5VHLT4-L4-7B-B1_R2.fastq.gz
OchACan020_Ex1-8B-lcwgs-1_RG-OchACan020-LH00516-290-22M5VHLT4-L4-8B-B1	OchACan020	Och-ACan_020	ACan	historical	Ex1-8B-lcwgs-1	RG-OchACan020-LH00516-290-22M5VHLT4-L4-8B-B1	4th	Och-ACan_020-Ex1-8B-lcwgs-1-2	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-ACan_020-Ex1-8B-lcwgs-1-2.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-ACan_020-Ex1-8B-lcwgs-1-2.2.fq.gz	data/symlinks/OchACan020_Ex1-8B-lcwgs-1_RG-OchACan020-LH00516-290-22M5VHLT4-L4-8B-B1_R1.fastq.gz	data/symlinks/OchACan020_Ex1-8B-lcwgs-1_RG-OchACan020-LH00516-290-22M5VHLT4-L4-8B-B1_R2.fastq.gz
OchACan021_Ex1-9B-lcwgs-1_RG-OchACan021-LH00516-290-22M5VHLT4-L4-9B-B1	OchACan021	Och-ACan_021	ACan	historical	Ex1-9B-lcwgs-1	RG-OchACan021-LH00516-290-22M5VHLT4-L4-9B-B1	4th	Och-ACan_021-Ex1-9B-lcwgs-1-2	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-ACan_021-Ex1-9B-lcwgs-1-2.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-ACan_021-Ex1-9B-lcwgs-1-2.2.fq.gz	data/symlinks/OchACan021_Ex1-9B-lcwgs-1_RG-OchACan021-LH00516-290-22M5VHLT4-L4-9B-B1_R1.fastq.gz	data/symlinks/OchACan021_Ex1-9B-lcwgs-1_RG-OchACan021-LH00516-290-22M5VHLT4-L4-9B-B1_R2.fastq.gz
OchACan022_Ex1-10B-lcwgs-1_RG-OchACan022-LH00516-290-22M5VHLT4-L4-10B-B1	OchACan022	Och-ACan_022	ACan	historical	Ex1-10B-lcwgs-1	RG-OchACan022-LH00516-290-22M5VHLT4-L4-10B-B1	4th	Och-ACan_022-Ex1-10B-lcwgs-1-2	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-ACan_022-Ex1-10B-lcwgs-1-2.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-ACan_022-Ex1-10B-lcwgs-1-2.2.fq.gz	data/symlinks/OchACan022_Ex1-10B-lcwgs-1_RG-OchACan022-LH00516-290-22M5VHLT4-L4-10B-B1_R1.fastq.gz	data/symlinks/OchACan022_Ex1-10B-lcwgs-1_RG-OchACan022-LH00516-290-22M5VHLT4-L4-10B-B1_R2.fastq.gz
OchACan023_Ex1-11B-lcwgs-1_RG-OchACan023-LH00516-290-22M5VHLT4-L4-11B-B1	OchACan023	Och-ACan_023	ACan	historical	Ex1-11B-lcwgs-1	RG-OchACan023-LH00516-290-22M5VHLT4-L4-11B-B1	4th	Och-ACan_023-Ex1-11B-lcwgs-1-2	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-ACan_023-Ex1-11B-lcwgs-1-2.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-ACan_023-Ex1-11B-lcwgs-1-2.2.fq.gz	data/symlinks/OchACan023_Ex1-11B-lcwgs-1_RG-OchACan023-LH00516-290-22M5VHLT4-L4-11B-B1_R1.fastq.gz	data/symlinks/OchACan023_Ex1-11B-lcwgs-1_RG-OchACan023-LH00516-290-22M5VHLT4-L4-11B-B1_R2.fastq.gz
OchACan024_Ex1-12B-lcwgs-1_RG-OchACan024-LH00516-290-22M5VHLT4-L4-12B-B1	OchACan024	Och-ACan_024	ACan	historical	Ex1-12B-lcwgs-1	RG-OchACan024-LH00516-290-22M5VHLT4-L4-12B-B1	4th	Och-ACan_024-Ex1-12B-lcwgs-1-2	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-ACan_024-Ex1-12B-lcwgs-1-2.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-ACan_024-Ex1-12B-lcwgs-1-2.2.fq.gz	data/symlinks/OchACan024_Ex1-12B-lcwgs-1_RG-OchACan024-LH00516-290-22M5VHLT4-L4-12B-B1_R1.fastq.gz	data/symlinks/OchACan024_Ex1-12B-lcwgs-1_RG-OchACan024-LH00516-290-22M5VHLT4-L4-12B-B1_R2.fastq.gz
OchACat001_Ex1-1A-lcwgs-2_RG-OchACat001-LH00516-290-22M5VHLT4-L4-1A-B2	OchACat001	Och-ACat_001	ACat	historical	Ex1-1A-lcwgs-2	RG-OchACat001-LH00516-290-22M5VHLT4-L4-1A-B2	4th	Och-ACat_001-Ex1-1A-lcwgs-2-2	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-ACat_001-Ex1-1A-lcwgs-2-2.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-ACat_001-Ex1-1A-lcwgs-2-2.2.fq.gz	data/symlinks/OchACat001_Ex1-1A-lcwgs-2_RG-OchACat001-LH00516-290-22M5VHLT4-L4-1A-B2_R1.fastq.gz	data/symlinks/OchACat001_Ex1-1A-lcwgs-2_RG-OchACat001-LH00516-290-22M5VHLT4-L4-1A-B2_R2.fastq.gz
OchACat002_Ex1-2A-lcwgs-2_RG-OchACat002-LH00516-290-22M5VHLT4-L4-2A-B2	OchACat002	Och-ACat_002	ACat	historical	Ex1-2A-lcwgs-2	RG-OchACat002-LH00516-290-22M5VHLT4-L4-2A-B2	4th	Och-ACat_002-Ex1-2A-lcwgs-2-2	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-ACat_002-Ex1-2A-lcwgs-2-2.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-ACat_002-Ex1-2A-lcwgs-2-2.2.fq.gz	data/symlinks/OchACat002_Ex1-2A-lcwgs-2_RG-OchACat002-LH00516-290-22M5VHLT4-L4-2A-B2_R1.fastq.gz	data/symlinks/OchACat002_Ex1-2A-lcwgs-2_RG-OchACat002-LH00516-290-22M5VHLT4-L4-2A-B2_R2.fastq.gz
OchACat003_Ex1-3A-lcwgs-2_RG-OchACat003-LH00516-290-22M5VHLT4-L4-3A-B2	OchACat003	Och-ACat_003	ACat	historical	Ex1-3A-lcwgs-2	RG-OchACat003-LH00516-290-22M5VHLT4-L4-3A-B2	4th	Och-ACat_003-Ex1-3A-lcwgs-2-2	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-ACat_003-Ex1-3A-lcwgs-2-2.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-ACat_003-Ex1-3A-lcwgs-2-2.2.fq.gz	data/symlinks/OchACat003_Ex1-3A-lcwgs-2_RG-OchACat003-LH00516-290-22M5VHLT4-L4-3A-B2_R1.fastq.gz	data/symlinks/OchACat003_Ex1-3A-lcwgs-2_RG-OchACat003-LH00516-290-22M5VHLT4-L4-3A-B2_R2.fastq.gz
OchACat004_Ex1-4A-lcwgs-2_RG-OchACat004-LH00516-290-22M5VHLT4-L4-4A-B2	OchACat004	Och-ACat_004	ACat	historical	Ex1-4A-lcwgs-2	RG-OchACat004-LH00516-290-22M5VHLT4-L4-4A-B2	4th	Och-ACat_004-Ex1-4A-lcwgs-2-2	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-ACat_004-Ex1-4A-lcwgs-2-2.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-ACat_004-Ex1-4A-lcwgs-2-2.2.fq.gz	data/symlinks/OchACat004_Ex1-4A-lcwgs-2_RG-OchACat004-LH00516-290-22M5VHLT4-L4-4A-B2_R1.fastq.gz	data/symlinks/OchACat004_Ex1-4A-lcwgs-2_RG-OchACat004-LH00516-290-22M5VHLT4-L4-4A-B2_R2.fastq.gz
OchACat005_Ex1-5A-lcwgs-2_RG-OchACat005-LH00516-290-22M5VHLT4-L4-5A-B2	OchACat005	Och-ACat_005	ACat	historical	Ex1-5A-lcwgs-2	RG-OchACat005-LH00516-290-22M5VHLT4-L4-5A-B2	4th	Och-ACat_005-Ex1-5A-lcwgs-2-2	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-ACat_005-Ex1-5A-lcwgs-2-2.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-ACat_005-Ex1-5A-lcwgs-2-2.2.fq.gz	data/symlinks/OchACat005_Ex1-5A-lcwgs-2_RG-OchACat005-LH00516-290-22M5VHLT4-L4-5A-B2_R1.fastq.gz	data/symlinks/OchACat005_Ex1-5A-lcwgs-2_RG-OchACat005-LH00516-290-22M5VHLT4-L4-5A-B2_R2.fastq.gz
OchACat006_Ex1-6A-lcwgs-2_RG-OchACat006-LH00516-290-22M5VHLT4-L4-6A-B2	OchACat006	Och-ACat_006	ACat	historical	Ex1-6A-lcwgs-2	RG-OchACat006-LH00516-290-22M5VHLT4-L4-6A-B2	4th	Och-ACat_006-Ex1-6A-lcwgs-2-2	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-ACat_006-Ex1-6A-lcwgs-2-2.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-ACat_006-Ex1-6A-lcwgs-2-2.2.fq.gz	data/symlinks/OchACat006_Ex1-6A-lcwgs-2_RG-OchACat006-LH00516-290-22M5VHLT4-L4-6A-B2_R1.fastq.gz	data/symlinks/OchACat006_Ex1-6A-lcwgs-2_RG-OchACat006-LH00516-290-22M5VHLT4-L4-6A-B2_R2.fastq.gz
OchACat007_Ex1-7A-lcwgs-2_RG-OchACat007-LH00516-290-22M5VHLT4-L4-7A-B2	OchACat007	Och-ACat_007	ACat	historical	Ex1-7A-lcwgs-2	RG-OchACat007-LH00516-290-22M5VHLT4-L4-7A-B2	4th	Och-ACat_007-Ex1-7A-lcwgs-2-2	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-ACat_007-Ex1-7A-lcwgs-2-2.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-ACat_007-Ex1-7A-lcwgs-2-2.2.fq.gz	data/symlinks/OchACat007_Ex1-7A-lcwgs-2_RG-OchACat007-LH00516-290-22M5VHLT4-L4-7A-B2_R1.fastq.gz	data/symlinks/OchACat007_Ex1-7A-lcwgs-2_RG-OchACat007-LH00516-290-22M5VHLT4-L4-7A-B2_R2.fastq.gz
OchACat008_Ex1-8A-lcwgs-2_RG-OchACat008-LH00516-290-22M5VHLT4-L4-8A-B2	OchACat008	Och-ACat_008	ACat	historical	Ex1-8A-lcwgs-2	RG-OchACat008-LH00516-290-22M5VHLT4-L4-8A-B2	4th	Och-ACat_008-Ex1-8A-lcwgs-2-2	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-ACat_008-Ex1-8A-lcwgs-2-2.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-ACat_008-Ex1-8A-lcwgs-2-2.2.fq.gz	data/symlinks/OchACat008_Ex1-8A-lcwgs-2_RG-OchACat008-LH00516-290-22M5VHLT4-L4-8A-B2_R1.fastq.gz	data/symlinks/OchACat008_Ex1-8A-lcwgs-2_RG-OchACat008-LH00516-290-22M5VHLT4-L4-8A-B2_R2.fastq.gz
OchACat009_Ex1-9A-lcwgs-2_RG-OchACat009-LH00516-290-22M5VHLT4-L4-9A-B2	OchACat009	Och-ACat_009	ACat	historical	Ex1-9A-lcwgs-2	RG-OchACat009-LH00516-290-22M5VHLT4-L4-9A-B2	4th	Och-ACat_009-Ex1-9A-lcwgs-2-2	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-ACat_009-Ex1-9A-lcwgs-2-2.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-ACat_009-Ex1-9A-lcwgs-2-2.2.fq.gz	data/symlinks/OchACat009_Ex1-9A-lcwgs-2_RG-OchACat009-LH00516-290-22M5VHLT4-L4-9A-B2_R1.fastq.gz	data/symlinks/OchACat009_Ex1-9A-lcwgs-2_RG-OchACat009-LH00516-290-22M5VHLT4-L4-9A-B2_R2.fastq.gz
OchACat010_Ex1-10A-lcwgs-2_RG-OchACat010-LH00516-290-22M5VHLT4-L4-10A-B2	OchACat010	Och-ACat_010	ACat	historical	Ex1-10A-lcwgs-2	RG-OchACat010-LH00516-290-22M5VHLT4-L4-10A-B2	4th	Och-ACat_010-Ex1-10A-lcwgs-2-2	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-ACat_010-Ex1-10A-lcwgs-2-2.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-ACat_010-Ex1-10A-lcwgs-2-2.2.fq.gz	data/symlinks/OchACat010_Ex1-10A-lcwgs-2_RG-OchACat010-LH00516-290-22M5VHLT4-L4-10A-B2_R1.fastq.gz	data/symlinks/OchACat010_Ex1-10A-lcwgs-2_RG-OchACat010-LH00516-290-22M5VHLT4-L4-10A-B2_R2.fastq.gz
OchACat011_Ex1-11A-lcwgs-2_RG-OchACat011-LH00516-290-22M5VHLT4-L4-11A-B2	OchACat011	Och-ACat_011	ACat	historical	Ex1-11A-lcwgs-2	RG-OchACat011-LH00516-290-22M5VHLT4-L4-11A-B2	4th	Och-ACat_011-Ex1-11A-lcwgs-2-2	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-ACat_011-Ex1-11A-lcwgs-2-2.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-ACat_011-Ex1-11A-lcwgs-2-2.2.fq.gz	data/symlinks/OchACat011_Ex1-11A-lcwgs-2_RG-OchACat011-LH00516-290-22M5VHLT4-L4-11A-B2_R1.fastq.gz	data/symlinks/OchACat011_Ex1-11A-lcwgs-2_RG-OchACat011-LH00516-290-22M5VHLT4-L4-11A-B2_R2.fastq.gz
OchACat012_Ex1-12A-lcwgs-2_RG-OchACat012-LH00516-290-22M5VHLT4-L4-12A-B2	OchACat012	Och-ACat_012	ACat	historical	Ex1-12A-lcwgs-2	RG-OchACat012-LH00516-290-22M5VHLT4-L4-12A-B2	4th	Och-ACat_012-Ex1-12A-lcwgs-2-2	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-ACat_012-Ex1-12A-lcwgs-2-2.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-ACat_012-Ex1-12A-lcwgs-2-2.2.fq.gz	data/symlinks/OchACat012_Ex1-12A-lcwgs-2_RG-OchACat012-LH00516-290-22M5VHLT4-L4-12A-B2_R1.fastq.gz	data/symlinks/OchACat012_Ex1-12A-lcwgs-2_RG-OchACat012-LH00516-290-22M5VHLT4-L4-12A-B2_R2.fastq.gz
OchACat013_Ex1-1B-lcwgs-2_RG-OchACat013-LH00516-290-22M5VHLT4-L4-1B-B2	OchACat013	Och-ACat_013	ACat	historical	Ex1-1B-lcwgs-2	RG-OchACat013-LH00516-290-22M5VHLT4-L4-1B-B2	4th	Och-ACat_013-Ex1-1B-lcwgs-2-2	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-ACat_013-Ex1-1B-lcwgs-2-2.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-ACat_013-Ex1-1B-lcwgs-2-2.2.fq.gz	data/symlinks/OchACat013_Ex1-1B-lcwgs-2_RG-OchACat013-LH00516-290-22M5VHLT4-L4-1B-B2_R1.fastq.gz	data/symlinks/OchACat013_Ex1-1B-lcwgs-2_RG-OchACat013-LH00516-290-22M5VHLT4-L4-1B-B2_R2.fastq.gz
OchACat014_Ex1-2B-lcwgs-2_RG-OchACat014-LH00516-290-22M5VHLT4-L4-2B-B2	OchACat014	Och-ACat_014	ACat	historical	Ex1-2B-lcwgs-2	RG-OchACat014-LH00516-290-22M5VHLT4-L4-2B-B2	4th	Och-ACat_014-Ex1-2B-lcwgs-2-2	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-ACat_014-Ex1-2B-lcwgs-2-2.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-ACat_014-Ex1-2B-lcwgs-2-2.2.fq.gz	data/symlinks/OchACat014_Ex1-2B-lcwgs-2_RG-OchACat014-LH00516-290-22M5VHLT4-L4-2B-B2_R1.fastq.gz	data/symlinks/OchACat014_Ex1-2B-lcwgs-2_RG-OchACat014-LH00516-290-22M5VHLT4-L4-2B-B2_R2.fastq.gz
OchACat015_Ex1-3B-lcwgs-2_RG-OchACat015-LH00516-290-22M5VHLT4-L4-3B-B2	OchACat015	Och-ACat_015	ACat	historical	Ex1-3B-lcwgs-2	RG-OchACat015-LH00516-290-22M5VHLT4-L4-3B-B2	4th	Och-ACat_015-Ex1-3B-lcwgs-2-2	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-ACat_015-Ex1-3B-lcwgs-2-2.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-ACat_015-Ex1-3B-lcwgs-2-2.2.fq.gz	data/symlinks/OchACat015_Ex1-3B-lcwgs-2_RG-OchACat015-LH00516-290-22M5VHLT4-L4-3B-B2_R1.fastq.gz	data/symlinks/OchACat015_Ex1-3B-lcwgs-2_RG-OchACat015-LH00516-290-22M5VHLT4-L4-3B-B2_R2.fastq.gz
OchACat016_Ex1-4B-lcwgs-2_RG-OchACat016-LH00516-290-22M5VHLT4-L4-4B-B2	OchACat016	Och-ACat_016	ACat	historical	Ex1-4B-lcwgs-2	RG-OchACat016-LH00516-290-22M5VHLT4-L4-4B-B2	4th	Och-ACat_016-Ex1-4B-lcwgs-2-2	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-ACat_016-Ex1-4B-lcwgs-2-2.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-ACat_016-Ex1-4B-lcwgs-2-2.2.fq.gz	data/symlinks/OchACat016_Ex1-4B-lcwgs-2_RG-OchACat016-LH00516-290-22M5VHLT4-L4-4B-B2_R1.fastq.gz	data/symlinks/OchACat016_Ex1-4B-lcwgs-2_RG-OchACat016-LH00516-290-22M5VHLT4-L4-4B-B2_R2.fastq.gz
OchACat017_Ex1-5B-lcwgs-2_RG-OchACat017-LH00516-290-22M5VHLT4-L4-5B-B2	OchACat017	Och-ACat_017	ACat	historical	Ex1-5B-lcwgs-2	RG-OchACat017-LH00516-290-22M5VHLT4-L4-5B-B2	4th	Och-ACat_017-Ex1-5B-lcwgs-2-2	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-ACat_017-Ex1-5B-lcwgs-2-2.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-ACat_017-Ex1-5B-lcwgs-2-2.2.fq.gz	data/symlinks/OchACat017_Ex1-5B-lcwgs-2_RG-OchACat017-LH00516-290-22M5VHLT4-L4-5B-B2_R1.fastq.gz	data/symlinks/OchACat017_Ex1-5B-lcwgs-2_RG-OchACat017-LH00516-290-22M5VHLT4-L4-5B-B2_R2.fastq.gz
OchACat018_Ex1-6B-lcwgs-2_RG-OchACat018-LH00516-290-22M5VHLT4-L4-6B-B2	OchACat018	Och-ACat_018	ACat	historical	Ex1-6B-lcwgs-2	RG-OchACat018-LH00516-290-22M5VHLT4-L4-6B-B2	4th	Och-ACat_018-Ex1-6B-lcwgs-2-2	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-ACat_018-Ex1-6B-lcwgs-2-2.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-ACat_018-Ex1-6B-lcwgs-2-2.2.fq.gz	data/symlinks/OchACat018_Ex1-6B-lcwgs-2_RG-OchACat018-LH00516-290-22M5VHLT4-L4-6B-B2_R1.fastq.gz	data/symlinks/OchACat018_Ex1-6B-lcwgs-2_RG-OchACat018-LH00516-290-22M5VHLT4-L4-6B-B2_R2.fastq.gz
OchACat019_Ex1-7B-lcwgs-2_RG-OchACat019-LH00516-290-22M5VHLT4-L4-7B-B2	OchACat019	Och-ACat_019	ACat	historical	Ex1-7B-lcwgs-2	RG-OchACat019-LH00516-290-22M5VHLT4-L4-7B-B2	4th	Och-ACat_019-Ex1-7B-lcwgs-2-2	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-ACat_019-Ex1-7B-lcwgs-2-2.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-ACat_019-Ex1-7B-lcwgs-2-2.2.fq.gz	data/symlinks/OchACat019_Ex1-7B-lcwgs-2_RG-OchACat019-LH00516-290-22M5VHLT4-L4-7B-B2_R1.fastq.gz	data/symlinks/OchACat019_Ex1-7B-lcwgs-2_RG-OchACat019-LH00516-290-22M5VHLT4-L4-7B-B2_R2.fastq.gz
OchACat020_Ex1-8B-lcwgs-2_RG-OchACat020-LH00516-290-22M5VHLT4-L4-8B-B2	OchACat020	Och-ACat_020	ACat	historical	Ex1-8B-lcwgs-2	RG-OchACat020-LH00516-290-22M5VHLT4-L4-8B-B2	4th	Och-ACat_020-Ex1-8B-lcwgs-2-2	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-ACat_020-Ex1-8B-lcwgs-2-2.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-ACat_020-Ex1-8B-lcwgs-2-2.2.fq.gz	data/symlinks/OchACat020_Ex1-8B-lcwgs-2_RG-OchACat020-LH00516-290-22M5VHLT4-L4-8B-B2_R1.fastq.gz	data/symlinks/OchACat020_Ex1-8B-lcwgs-2_RG-OchACat020-LH00516-290-22M5VHLT4-L4-8B-B2_R2.fastq.gz
OchACat021_Ex1-9B-lcwgs-2_RG-OchACat021-LH00516-290-22M5VHLT4-L4-9B-B2	OchACat021	Och-ACat_021	ACat	historical	Ex1-9B-lcwgs-2	RG-OchACat021-LH00516-290-22M5VHLT4-L4-9B-B2	4th	Och-ACat_021-Ex1-9B-lcwgs-2-2	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-ACat_021-Ex1-9B-lcwgs-2-2.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-ACat_021-Ex1-9B-lcwgs-2-2.2.fq.gz	data/symlinks/OchACat021_Ex1-9B-lcwgs-2_RG-OchACat021-LH00516-290-22M5VHLT4-L4-9B-B2_R1.fastq.gz	data/symlinks/OchACat021_Ex1-9B-lcwgs-2_RG-OchACat021-LH00516-290-22M5VHLT4-L4-9B-B2_R2.fastq.gz
